事業所番号,サービス種類,法人名称,事業所名,郵便番号,事業所所在地,電話番号,FAX番号,行政区
2640901514,居宅療養管理指導,足立薬局,足立薬局,6128401,伏見区深草下川原町１２５,646-5511,,伏見区
2640901498,居宅療養管理指導,有限会社ウイングメディカル,ツバサ薬局,6011363,伏見区醍醐鍵尾町１２の６,575-4700,,伏見区
2640901522,居宅療養管理指導,有限会社ハヤシダ薬局,ハヤシダ薬局,6011434,伏見区石田森南町32の１,572-9300,,伏見区
2610906030,居宅療養管理指導,医療法人社団つくだ医院,医療法人社団つくだ医院,6130905,伏見区淀下津町４７,,,伏見区
2630902209,居宅療養管理指導,,河野歯科医院,6120846,伏見区深草大亀谷万帖敷町１６６の１７,641-1947,641-1947,伏見区
2610906063,居宅療養管理指導,医療法人康榮会岩田クリニック,医療法人康榮会岩田クリニック,6128411,伏見区竹田久保町１９の１サンウィステリア１Ｆ,646-2880,,伏見区
2630902571,居宅療養管理指導,,こが橋本歯科医院,6128495,伏見区久我森の宮町２の１第２０洛西ハイツ久我１０２号,935-8148,935-8160,伏見区
2630902597,居宅療養管理指導,,野添歯科医院,6120881,伏見区深草稲荷御前町７２の３,643-0552,,伏見区
2640901563,居宅療養管理指導,,ななせがわ薬局,6128422,伏見区竹田七瀬川町１４３の３西村ビル１Ｆ,646-5700,,伏見区
2610906014,居宅療養管理指導,医療法人高生会,医療法人高生会　高生会整形外科クリニック,6120889,伏見区深草直違橋１０丁目１５７の２,647-2828,,伏見区
2630902654,居宅療養管理指導,,向島デンタルクリニック水黒医院,6128131,伏見区向島丸町３６の１７,612-8241,,伏見区
2630902670,居宅療養管理指導,医療法人くわばら歯科医院,医療法人くわばら歯科医院,6011433,伏見区石田大山町１６－１２,572-8188,572-8188,伏見区
2610906089,居宅療養管理指導,医療法人医仁会,辰己診療所,6011345,伏見区醍醐外山街道町２１,571-8545,571-8545,伏見区
2630902688,居宅療養管理指導,肥後歯科医院,肥後歯科医院,6011347,伏見区醍醐合場町８－１６,572-0313,,伏見区
2640901647,居宅療養管理指導,有限会社ヤマモト調剤薬局,ヤマモト調剤薬局,6128081,伏見区新町５丁目５０７,604-4771,,伏見区
2630902704,居宅療養管理指導,,きたむら歯科医院,6128086,伏見区京町北7丁目11番地1株式会社増田組第2ビル2階,604-4870,,伏見区
2610906394,居宅療養管理指導,医療法人医幸会,医療法人医幸会辻際醍醐診療所,6011326,伏見区醍醐新町裏町１番地１９,571-0344,,伏見区
2630902738,居宅療養管理指導,,すえき歯科医院,6128012,伏見区桃山町遠山６９スキップコート１階,,,伏見区
2610906469,居宅療養管理指導,,古家医院,6128032,伏見区桃山筑前台町３３－１,621-2274,,伏見区
2630902753,居宅療養管理指導,,小林歯科医院,6120889,伏見区深草直違橋７丁目２７７－２,641-3585,,伏見区
2630902860,居宅療養管理指導,医療法人　顕樹会,医療法人顕樹会本田歯科クリニック,6120044,伏見区深草北新町６３１－１,645-7070,,伏見区
2630902878,居宅療養管理指導,,ツシマ歯科医院,6011357,伏見区醍醐僧尊坊町１－１３５,571-0796,573-9037,伏見区
2610906659,居宅療養管理指導,,広兼医院,6121326,伏見区大阪町６０２,622-3006,,伏見区
2640901787,居宅療養管理指導,,きさらぎ薬局,6128485,伏見区羽束師志水町１２８ー１マンションフジⅡ　１－Ａ号,924-2170,924-2173,伏見区
2610906725,居宅療養管理指導,医療法人社団東朋会,東内科クリニック,6120889,伏見区深草直違橋３丁目４０５番地１,646-3900,646-3901,伏見区
2640901670,居宅療養管理指導,有限会社ヤマモト調剤薬局,あさひ薬局,6128016,伏見区桃山町養斉２０－１１,603-3088,,伏見区
2630902894,居宅療養管理指導,,医療法人吉川歯科医院,6120051,伏見区墨染町７２８番地,645-0008,641-8648,伏見区
2640901803,居宅療養管理指導,田川薬品　株式会社,ユニカムドラッグ醍醐薬局,6011375,伏見区醍醐高畑町３０－１パセオダイゴロー西館１階,575-3300,,伏見区
2640901738,居宅療養管理指導,株式会社　豊盟,ほうめい薬局,6120889,伏見区深草直違橋１１丁目１４０番地,646-2337,646-2447,伏見区
2630902936,居宅療養管理指導,,南歯科診療所,6128018,伏見区桃山町丹後２４－７,601-6661,601-6661,伏見区
2610906790,居宅療養管理指導,,藤田医院,6120006,伏見区深草上横縄町１０－５７,561-2505,561-6753,伏見区
2610906782,居宅療養管理指導,医療法人　井上医院,医療法人井上医院,6011338,伏見区醍醐落保町７１,571-0014,571-8969,伏見区
2610906766,居宅療養管理指導,医療法人社団淀さんせん会,医療法人社団淀さんせん会金井病院,6130911,伏見区淀木津町６１２－１２,631-1215,632-1574,伏見区
2610906816,居宅療養管理指導,,田里医院,6128015,伏見区桃山町和泉40-1,611-5580,606-6016,伏見区
2610906873,居宅療養管理指導,医療法人社団　松本クリニック,医療法人社団松本クリニック,6011365,伏見区醍醐新開１４－１,574-1100,,伏見区
2640901928,居宅療養管理指導,株式会社ファルコファーマシーズ,ファルコ薬局　久我店,6128494,伏見区久我東町8番地2,924-6111,931-0102,伏見区
2640901910,居宅療養管理指導,プリモパッソ,あゆみ薬局,6128083,伏見区京町４丁目１５７－１,605-6366,605-6367,伏見区
2640901936,居宅療養管理指導,,すみれ薬局　久我東店,6128494,伏見区久我東町１－４,950-0395,950-0396,伏見区
2640901944,居宅療養管理指導,株式会社アイメディクス,モモ調剤薬局,6128366,伏見区京橋町３０５,623-1502,623-1500,伏見区
2610906972,居宅療養管理指導,金井クリニック,金井クリニック　居宅管理指導事業所,6130904,伏見区淀池上町１５１－１９,632-0660,632-0660,伏見区
2610907061,居宅療養管理指導,医療法人社団大林医院,医療法人社団大林医院,6128082,伏見区両替町４丁目２９１番地,605-1313,622-5021,伏見区
2640901977,居宅療養管理指導,株式会社ケイ・エム・シー,ノーブル調剤薬局,6128213,伏見区東浜南町６７０カーサ東浜１Ｆ　Ｂ号,604-6030,604-6033,伏見区
2630903108,居宅療養管理指導,医療法人ふくはら歯科クリニック,医療法人ふくはら歯科クリニック,6130904,伏見区淀池上町１６０番地２０,631-8558,631-1172,伏見区
2630903090,居宅療養管理指導,,くいなばし　しばたデンタルクリニック,6128415,伏見区竹田中島町206番地地下鉄くいな橋駅前ビル１階,643-3545,643-3546,伏見区
2630903124,居宅療養管理指導,,西川歯科医院,6120031,伏見区深草池ノ内町１０－１７,641-3488,641-3488,伏見区
2640901993,居宅療養管理指導,株式会社ファルコファーマシーズ,ファルコ薬局　あい藤森店,6120875,伏見区深草枯木町３８－１ラポール２１　１F,646-2455,646-2453,伏見区
2610905206,居宅療養管理指導,医療法人敬志会,医療法人敬志会　ぐしけん医院,6128422,伏見区竹田七瀬川町９３番地,641-0892,643-5653,伏見区
2610907129,居宅療養管理指導,医療法人高生会,医療法人高生会　高生会リハビリテーションクリニック,6120829,伏見区深草谷口町６９番地１,647-2828,647-2837,伏見区
2640902017,居宅療養管理指導,株式会社スギ薬局,スギ薬局小栗栖店,6011462,伏見区小栗栖森本町５番地３,575-2778,572-2429,伏見区
2640902041,居宅療養管理指導,株式会社ライフォート,ハーティ・ドラッグマツノキ薬局醍醐店,6011375,伏見区醍醐高畑町30-7,571-0845,571-0767,伏見区
2640902124,居宅療養管理指導,クラフト株式会社,さくら薬局　京都伏見店,6011439,伏見区石田森東町30-1,574-1301,574-1303,伏見区
2610907186,居宅療養管理指導,医療法人玄紀会,医療法人玄紀会　西医院,6120881,伏見区深草稲荷御前町９０番地西クリニックビル２Ｆ,641-6251,643-0781,伏見区
2610907210,居宅療養管理指導,医療法人おくだこどもクリニック,医療法人おくだこどもクリニック,6128436,伏見区深草新門丈町１５５番地１,646-2670,646-2678,伏見区
2630903157,居宅療養管理指導,,マナブ歯科医院,6128121,伏見区向島善阿弥町６０番１０,623-4618,623-4638,伏見区
2610906733,居宅療養管理指導,特定医療法人　桃仁会,特定医療法人桃仁会病院,6128026,伏見区桃山町伊賀８３番１,622-1991,623-0226,伏見区
2630903173,居宅療養管理指導,医療法人堀井歯科医院,医療法人堀井歯科医院,6011338,伏見区醍醐落保町1-1,575-1444,575-1441,伏見区
2640902157,居宅療養管理指導,株式会社スギ薬局,スギ薬局アルプラザ醍醐店,6011375,伏見区醍醐高畑町一番地37アルプラザ醍醐２階,575-2861,573-7071,伏見区
2640902165,居宅療養管理指導,株式会社セレネファーマシー,ひさぎ調剤薬局,6128002,伏見区桃山町山ノ下23番地11,621-3428,621-3429,伏見区
2610907251,居宅療養管理指導,,福島内科医院,6128401,伏見区深草下川原町51-5,603-1111,632-8546,伏見区
2610907285,居宅療養管理指導,医療法人志誠会　,医療法人志誠会　松下医院,6130904,伏見区淀池上町136-16,632-0970,632-2646,伏見区
2610907293,居宅療養管理指導,,やまうちクリニック,6011456,伏見区小栗栖南後藤町6番地の2,571-7181,571-7183,伏見区
2610906899,居宅療養管理指導,医療法人社団恵寿会,医療法人社団恵寿会まるおクリニック,6011375,伏見区醍醐高畑町30番地の１パセオダイゴロー西館２Ｆ,575-2611,573-3755,伏見区
2640902223,居宅療養管理指導,株式会社BSLメディカル,いちご薬局,6011434,伏見区石田森南町３２－１醍醐パインクレスト１０５,575-1300,575-1301,伏見区
2640902231,居宅療養管理指導,株式会社プチファーマシスト,オレンジ薬局　醍醐店,6011352,伏見区醍醐南里町26-3,575-5022,575-5023,伏見区
2630903199,居宅療養管理指導,,きのした歯科クリニック,6011366,伏見区醍醐大構町18-6,572-3781,606-1734,伏見区
2640902249,居宅療養管理指導,株式会社キリン堂,キリン堂薬局醍醐店,6011351,伏見区醍醐和泉町46-1,575-4990,575-4991,伏見区
2610907350,居宅療養管理指導,,松井医院,6128102,伏見区道阿弥町154-4,621-1410,602-8303,伏見区
2640902256,居宅療養管理指導,北陸クオール株式会社,らいふ薬局　深草店,6128436,伏見区深草新門丈町148,646-2900,646-2911,伏見区
2640902298,居宅療養管理指導,株式会社セレネファーマシー,調剤薬局ルナ,6128012,伏見区桃山町遠山67番3-1F,623-4440,623-4441,伏見区
2610907376,居宅療養管理指導,医療法人三木医院,医療法人三木医院,6128002,伏見区桃山町山ノ下23番地5,632-9090,632-9555,伏見区
2640902322,居宅療養管理指導,株式会社ココカラファインヘルスケア,ココカラファイン薬局醍醐店,6011375,伏見区醍醐高畑町30-7,571-0845,571-0767,伏見区
2610907392,居宅療養管理指導,,くわはらクリニック,6128141,伏見区向島二ノ丸町151-43,,,伏見区
2640902330,居宅療養管理指導,株式会社ユタカファーマシー,ユタカ薬局在宅調剤センター京都,6128414,伏見区竹田段川原町236竹田駅前第一ビル２０２号室,646-2001,646-2003,伏見区
2630903249,居宅療養管理指導,,Ｎデンタルクリニック「野間歯科医院」,6128444,伏見区竹田田中宮町1シェルベージュ城南１F,623-8148,623-8158,伏見区
2640902355,居宅療養管理指導,,原田薬局,6130905,伏見区淀下津町4-1,631-2057,631-2057,伏見区
2640902363,居宅療養管理指導,株式会社ケイ・エム・シー,調剤薬局薬手院,6128490,伏見区下鳥羽南柳長町6-2,601-3060,601-3065,伏見区
2610906592,居宅療養管理指導,医療法人まつむら医院,医療法人まつむら医院,6120029,伏見区深草西浦町7-74ウェルネスビル１F,647-3500,647-3501,伏見区
2630903298,居宅療養管理指導,,高田歯科医院,6011364,伏見区醍醐江奈志町10-14,571-1194,,伏見区
2610907483,居宅療養管理指導,医療法人健幸会,医療法人健幸会むかいじま病院,6128136,伏見区向島四ツ谷池5番地,612-3101,612-3198,伏見区
